id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
12067622,Bed and breakfast in Porto · 1 bedroom · 1 bed · 1 bath,63869276,Rui,PORTO,Paranhos,41.16265,-8.60592,Private room,110,1,0,,,16,365,0,
11890668,Home in Porto · ★4.69 · 2 bedrooms · 5 beds · 1.5 baths,582444,Spot,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.144772,-8.611314,Entire home/apt,218,1,155,2023-05-08,1.76,10,270,16,34666/AL
12079461,Bed and breakfast in Porto · ★4.67 · 1 bedroom · 1 bed · 1 bath,63869276,Rui,PORTO,Paranhos,41.16271,-8.60596,Private room,60,1,3,2022-08-26,0.05,16,360,2,
11893869,Home in Porto · ★4.82 · 1 bedroom · 2 beds · 1 private bath,63432197,Catarina,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15887,-8.63368,Private room,57,2,202,2023-06-05,2.31,7,360,8,
11894672,Home in Porto · ★4.65 · 1 bedroom · 1 bed · 1 private bath,63432197,Catarina,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15886,-8.63365,Private room,67,2,280,2023-05-29,3.20,7,351,29,
11430468,Home in Vila do Conde · ★4.85 · 4 bedrooms · 5 beds · 3 baths,60051632,Manuel,VILA DO CONDE,Vila Chã,41.30204,-8.73357,Entire home/apt,157,5,55,2023-05-28,0.68,1,283,13,23433/AL
12079808,"Rental unit in Arcozelo, Vila Nova de Gaia · ★4.33 · 2 bedrooms · 2 beds · 1 bath",64736632,Jaime Alberto Dos Santos,VILA NOVA DE GAIA,Gulpilhares e Valadares,41.07265,-8.6514,Entire home/apt,55,3,46,2023-06-06,0.53,1,250,18,22929/AL
11436893,Rental unit in Porto · ★4.58 · 1 bedroom · 2 beds · 1 shared bath,59881907,Maria,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15131,-8.62165,Private room,45,7,52,2022-10-09,0.59,3,24,7,
11447743,Rental unit in Porto · ★4.84 · 1 bedroom · 2 beds · 1.5 baths,48943549,Apartamentos Da Rosa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14507,-8.61655,Entire home/apt,93,2,432,2023-05-21,4.91,3,321,53,24844/AL
11899263,Rental unit in Vila Nova de Gaia · ★4.72 · 1 bedroom · 1 bed · 1 bath,35498197,Joel,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13467,-8.60833,Entire home/apt,62,28,19,2017-09-13,0.22,1,214,0,
11902920,Rental unit in Porto · ★4.92 · 1 bedroom · 1 bed · 1 bath,56993178,Eduardo & Gustavo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15427,-8.62056,Entire home/apt,92,4,144,2023-05-25,1.64,2,301,14,23899/AL
12082304,Rental unit in Porto · ★4.70 · 2 bedrooms · 2 beds · 1 bath,5238547,Amaro,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1607,-8.62326,Entire home/apt,140,2,66,2023-05-10,0.79,1,290,28,29667/AL
11451080,Rental unit in Porto · 2 bedrooms · 2 beds · 2 baths,54662715,Mathieu,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14126,-8.61547,Entire home/apt,120,2,0,,,5,33,0,23297AL
12082340,Bed and breakfast in Porto · ★4.67 · 1 bedroom · 1 bed · 1 bath,63869276,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16161,-8.60528,Private room,60,1,3,2022-08-13,0.20,16,361,1,
12082849,Bed and breakfast in Porto · ★4.67 · 1 bedroom · 1 bed · 1 bath,63869276,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16151,-8.60475,Private room,60,1,3,2022-07-08,0.03,16,356,1,
12083037,Bed and breakfast in Porto · 1 bedroom · 1 bed · 1 bath,63869276,Rui,PORTO,Paranhos,41.16285,-8.60494,Private room,60,1,2,2022-05-22,0.09,16,364,0,
11909049,Rental unit in Porto · ★4.57 · 2 bedrooms · 3 beds · 1 bath,63272617,José,PORTO,Bonfim,41.1569,-8.60278,Entire home/apt,60,2,8,2019-08-24,0.09,1,0,0,24392/AL
12083268,Bed and breakfast in Porto · 1 bedroom · 1 bed · 1 bath,63869276,Rui,PORTO,Paranhos,41.16306,-8.60493,Private room,60,1,0,,,16,363,0,
11926951,Rental unit in Porto · ★4.83 · 1 bedroom · 6 beds · 2 baths,63565731,Luís,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14616,-8.61377,Entire home/apt,183,1,500,2023-05-24,5.69,28,288,76,38531/AL
11451801,Rental unit in Porto · ★4.76 · 2 bedrooms · 2 beds · 1 bath,60211126,María,PORTO,Bonfim,41.15455,-8.60123,Entire home/apt,65,2,216,2023-04-17,2.60,2,205,10,62002/AL
11459163,Rental unit in Porto · ★4.59 · 1 bedroom · 2 beds · 1 bath,54662715,Mathieu,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14184,-8.61466,Entire home/apt,63,3,261,2023-06-10,2.97,5,42,48,23297AL
11466247,Rental unit in Porto · ★4.62 · 1 bedroom · 3 beds · 1 bath,58331055,Rua De Trás,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14564,-8.61325,Entire home/apt,137,2,13,2019-06-02,0.15,7,279,0,92550/AL
12083604,Bed and breakfast in Porto · 1 bedroom · 1 bed · 1 bath,63869276,Rui,PORTO,Paranhos,41.16254,-8.60451,Private room,65,1,1,2017-05-28,0.01,16,239,0,
12083920,Bed and breakfast in Porto · 1 bedroom · 1 bed · 1 bath,63869276,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16176,-8.60504,Private room,65,1,1,2019-08-03,0.02,16,362,0,
11934067,Rental unit in V.N. Gaia · ★4.80 · 2 bedrooms · 2 beds · 2 baths,37860920,Telmo,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.1344,-8.6087,Entire home/apt,123,1,299,2023-06-04,3.41,11,113,62,47112/AL
12086634,Rental unit in Porto · 1 bedroom · 1 bed · 1 bath,64780555,Diogo,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.15579,-8.66581,Private room,80,1,0,,,1,0,0,
12089883,Rental unit in Vila Nova de Gaia · ★4.74 · 3 bedrooms · 6 beds · 2 baths,64804178,Fluvial,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13761,-8.61373,Entire home/apt,100,2,250,2023-05-21,2.89,1,257,50,
11934694,Rental unit in Porto · ★4.55 · 2 bedrooms · 3 beds · 1.5 baths,41020666,Jorge,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14275,-8.61853,Entire home/apt,59,2,288,2023-05-31,3.28,8,235,21,31776/AL
11495401,Rental unit in Porto · ★4.58 · 2 bedrooms · 2 beds · 2 baths,60529840,Once Upon A Time Porto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14622,-8.61632,Entire home/apt,144,3,213,2023-05-26,2.43,1,301,28,60451/AL
12111806,Rental unit in Vila de Cucujães · ★4.60 · 3 bedrooms · 3 beds · 2 baths,64957441,Paulo,OLIVEIRA DE AZEMÉIS,Vila de Cucujães,40.86619,-8.50895,Entire home/apt,70,2,15,2019-08-31,0.21,1,6,0,
12602102,Condo in Vila Nova de Gaia · ★4.74 · 2 bedrooms · 4 beds · 1 bath,12759224,Elisa And Luís,VILA NOVA DE GAIA,Madalena,41.10962,-8.64719,Entire home/apt,83,5,23,2022-08-22,0.27,5,163,2,34457/AL
12619025,Rental unit in Porto · ★4.96 · 1 bedroom · 1 bed · 1 bath,68506057,Céline,PORTO,Bonfim,41.1515,-8.60141,Entire home/apt,80,2,103,2023-01-04,1.19,1,149,3,57005/AL
11938906,Home in Porto · 3 bedrooms · 4 beds · 3 baths,63731448,Armando,PORTO,Lordelo do Ouro e Massarelos,41.14743,-8.65661,Entire home/apt,500,3,0,,,1,0,0,
12114908,Rental unit in Porto · ★4.67 · 1 bedroom · 1 bed · 1 private bath,26058249,Nuno,PORTO,Bonfim,41.16063,-8.60154,Private room,20,2,12,2017-09-01,0.14,4,0,0,
11940073,Rental unit in Porto · ★4.67 · 3 bedrooms · 5 beds · 2 baths,43763429,Pedro,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.1642,-8.66488,Entire home/apt,140,3,9,2019-08-14,0.11,1,316,0,
12642136,Rental unit in Porto · ★4.85 · 6 bedrooms · 6 beds · 6.5 baths,68657646,Patrícia & Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14957,-8.61139,Entire home/apt,421,3,184,2023-05-29,2.12,8,77,21,29585/AL; 29586/AL; 29587/AL; 29588/AL; 29589/AL; 29592/AL
12126976,Rental unit in Povoa de varzim · ★4.33 · 2 bedrooms · 3 beds · 1 bath,65066148,Christine,PÓVOA DE VARZIM,"AVer-o-Mar, Amorim e Terroso",41.39089,-8.76849,Entire home/apt,85,2,3,2021-08-14,0.04,1,296,0,
12696198,Rental unit in Porto · ★4.93 · 1 bedroom · 2 beds · 1.5 baths,68657646,Patrícia & Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15138,-8.61311,Entire home/apt,59,3,89,2023-05-26,1.03,8,72,29,29592/AL
11947200,Home in Vila Chã · ★4.86 · 2 bedrooms · 3 beds · 1 bath,63792850,Fátima,VILA DO CONDE,Vila Chã,41.29705,-8.73423,Entire home/apt,86,2,14,2023-04-15,0.25,1,256,8,15638/AL
11952448,Home in Vila Nova de Gaia · 4 bedrooms · 4 beds · 3.5 baths,52119599,Miguel,VILA NOVA DE GAIA,Gulpilhares e Valadares,41.07455,-8.63741,Entire home/apt,950,1,0,,,1,365,0,
12141826,Rental unit in Póvoa de Varzim · ★4.0 · 2 bedrooms · 4 beds · 1 bath,65182840,Marie,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.37504,-8.76031,Entire home/apt,75,6,16,2018-09-07,0.19,2,317,0,
11958881,Bed and breakfast in Porto · 1 bedroom · 1 bed · 1 bath,63869276,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16121,-8.60472,Private room,110,1,2,2021-08-08,0.03,16,298,0,
11962468,Bed and breakfast in Porto · ★4.50 · 1 bedroom · 1 bed · 1 bath,63869276,Rui,PORTO,Paranhos,41.16283,-8.60479,Private room,60,1,10,2023-05-26,0.11,16,296,2,
12696256,Rental unit in Porto · ★4.78 · Studio · 2 beds · 1 bath,69008328,Rosa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15215,-8.61283,Entire home/apt,69,2,95,2022-09-12,1.11,1,250,1,41175/AL
12701115,Home in Aveiro · ★4.79 · 8 bedrooms · 9 beds · 8 baths,69041880,Maria José,VALE DE CAMBRA,Roge,40.86715,-8.34151,Entire home/apt,571,1,24,2023-03-05,0.28,1,329,4,5072/RNET
12174229,Rental unit in Porto · ★4.45 · 1 bedroom · 1 bed · 1 shared bath,59881907,Maria,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15044,-8.62157,Private room,65,7,34,2022-06-07,0.41,3,35,0,
12705684,Rental unit in Porto · ★4.84 · 2 bedrooms · 3 beds · 2 baths,17789572,Oporto Trendy Apartments,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.141403,-8.607672,Entire home/apt,143,1,91,2023-03-22,1.06,22,216,7,64134/AL
11969942,Rental unit in Porto · ★4.92 · 2 bedrooms · 3 beds · 2 baths,14754066,Ana & João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15713,-8.62352,Entire home/apt,125,3,250,2023-06-01,2.95,7,341,55,30333/AL
12182435,Rental unit in Maia · ★4.96 · 3 bedrooms · 4 beds · 2 baths,60104040,José,MAIA,Águas Santas,41.20516,-8.57326,Entire home/apt,90,2,114,2023-05-25,1.34,1,272,11,38121/AL
11982012,Rental unit in Porto · ★4.87 · 2 bedrooms · 3 beds · 1.5 baths,15241381,Filipa,PORTO,Paranhos,41.165016,-8.598843,Entire home/apt,58,10,46,2023-01-10,0.54,1,266,9,28236/AL.
12722631,Rental unit in Matosinhos · ★4.76 · 1 bedroom · 1 bed · 1 bath,7977641,Gisela,MATOSINHOS,Matosinhos e Leça da Palmeira,41.17924,-8.69054,Entire home/apt,60,3,75,2023-05-27,0.88,3,73,7,64008/AL
12727955,Rental unit in Leça da Palmeira · ★4.94 · 2 bedrooms · 3 beds · 2 baths,69206623,Joao,MATOSINHOS,Matosinhos e Leça da Palmeira,41.2011,-8.69677,Entire home/apt,39,5,33,2019-09-13,0.39,1,0,0,13214/2018
12207371,Rental unit in Vila Nova de Gaia · ★4.81 · 1 bedroom · 1 bed · 1.5 baths,65646650,Luís Filipe,VILA NOVA DE GAIA,Canidelo,41.12517,-8.6598,Entire home/apt,111,3,16,2023-03-20,0.21,1,307,3,17814/AL
12751519,Rental unit in Porto · ★4.37 · 1 bedroom · 3 beds · 1 bath,3953109,Feels Like Home,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14436,-8.61468,Entire home/apt,86,1,124,2023-05-24,1.44,80,293,32,106292/AL
12762087,Townhouse in Porto · ★4.92 · 3 bedrooms · 5 beds · 2 baths,69426488,Ana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14343,-8.61611,Entire home/apt,235,2,115,2023-06-05,1.33,1,136,25,27164/AL
11983432,Home in Porto · ★4.84 · 3 bedrooms · 4 beds · 4 baths,64046087,Mansão,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14254,-8.61068,Entire home/apt,175,2,43,2018-11-04,0.49,1,0,0,27530/AL
11987001,Rental unit in Porto · ★5.0 · 1 bedroom · 1 bed · 2 baths,4656501,Ox,PORTO,Bonfim,41.14543,-8.60033,Entire home/apt,91,2,8,2023-05-04,0.10,10,319,3,133237/AL
12207571,Rental unit in Porto · ★4.64 · 1 bedroom · 2 beds · 1 bath,57803656,Porto Nobre-Ana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14956,-8.60227,Entire home/apt,141,1,195,2023-02-20,2.25,1,331,5,27934/AL
12804397,Rental unit in Bonfim · ★4.67 · 3 bedrooms · 3 beds · 2 baths,69779137,Helder,PORTO,Bonfim,41.15048,-8.60147,Entire home/apt,59,3,9,2017-08-27,0.11,9,0,0,Exempt
12220315,Rental unit in Porto · ★4.60 · 1 bedroom · 1 bed · 1 bath,402191311,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14196,-8.61743,Entire home/apt,63,1,275,2023-06-07,3.18,74,290,74,5620/AL
11987286,Condo in Porto · 1 bedroom · 1 bed · 1 shared bath,17491919,Diogo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15944,-8.60799,Private room,19,1,2,2016-08-11,0.02,1,0,0,
12220796,Rental unit in Porto · ★4.66 · 1 bedroom · 1 bed · 1 bath,402191311,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14187,-8.61695,Entire home/apt,63,1,245,2023-06-08,2.83,74,320,53,5620/AL
12811978,Rental unit in Porto · ★4.67 · 1 bedroom · 1 bed · 1 bath,64196096,Miguel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14755,-8.60335,Entire home/apt,79,2,12,2023-02-26,0.28,10,27,7,26560/AL
12221297,Rental unit in Porto · ★4.60 · 1 bedroom · 1 bed · 1 bath,402191311,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14188,-8.61613,Entire home/apt,73,1,296,2023-05-29,3.42,74,332,59,5620/AL
13063723,Home in Porto · ★4.40 · 1 bedroom · 1 bed · 3 shared baths,72363890,Bragas,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15274,-8.61502,Private room,54,2,295,2023-06-10,3.51,12,302,63,
12225582,Rental unit in Porto · 1 bedroom · 1 bed · 1 bath,21323582,Hélder,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14713,-8.60446,Entire home/apt,80,5,1,2016-05-25,0.01,1,0,0,
13063756,Home in Porto · ★4.41 · 1 bedroom · 2 beds · 3 shared baths,72363890,Bragas,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15274,-8.61502,Private room,53,2,266,2023-06-10,3.19,12,314,47,
13063786,Home in Porto · ★4.35 · 1 bedroom · 1 bed · 3 shared baths,72363890,Bragas,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15274,-8.61502,Private room,48,2,259,2023-06-12,3.10,12,323,46,
13063816,Home in Porto · ★4.42 · 1 bedroom · 1 bed · 3 shared baths,72363890,Bragas,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15274,-8.61502,Private room,41,2,326,2023-06-11,3.88,12,306,50,
13063855,Home in Porto · ★4.20 · 1 bedroom · 1 bed · 3 shared baths,72363890,Bragas,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15274,-8.61502,Private room,47,2,274,2023-06-06,3.26,12,353,42,
12813776,Rental unit in Porto · ★4.55 · 2 bedrooms · 3 beds · 2 baths,64196096,Miguel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15194,-8.60782,Entire home/apt,350,2,20,2022-07-17,0.23,10,81,1,49562/AL
12819439,Rental unit in Porto · ★4.67 · 1 bedroom · 1 bed · 1 bath,12897618,Mário,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14819,-8.60788,Entire home/apt,60,2,420,2023-06-03,4.86,21,161,95,37781/AL
12827303,Rental unit in Bonfim · ★5.0 · 1 bedroom · 1 bed · 2 shared baths,69779137,Helder,PORTO,Bonfim,41.15489,-8.59986,Private room,25,5,4,2019-08-19,0.06,9,0,0,
12260015,Rental unit in Porto · ★4.50 · 1 bedroom · 2 beds · 2 baths,4114510,Sandro,PORTO,Paranhos,41.16606,-8.61729,Private room,20,15,12,2016-11-23,0.14,5,0,0,
13063908,Home in Porto · ★4.29 · 1 bedroom · 1 bed · 3 shared baths,72363890,Bragas,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15274,-8.61502,Private room,47,2,258,2023-06-10,3.07,12,350,36,
12264201,Serviced apartment in Porto · ★4.92 · 2 bedrooms · 4 beds · 2 baths,66050078,Teresa,PORTO,Lordelo do Ouro e Massarelos,41.14489,-8.62403,Entire home/apt,203,2,60,2023-05-22,0.73,5,319,7,35486/AL
13080499,Townhouse in Vila do Conde · ★4.85 · 2 bedrooms · 3 beds · 1.5 baths,72553401,Pedro,VILA DO CONDE,Árvore,41.34137,-8.70808,Entire home/apt,120,7,20,2022-08-21,0.23,1,351,2,Exempt
13093480,Rental unit in Porto · ★4.69 · 1 bedroom · 1 bed · 1 bath,44491679,Justina,PORTO,Bonfim,41.15655,-8.60364,Entire home/apt,65,4,91,2023-05-29,1.07,2,311,10,28242/AL
12831345,Home in Laundos · ★4.85 · 4 bedrooms · 5 beds · 4 baths,70031213,Sandra,PÓVOA DE VARZIM,Laundos,41.43595,-8.71694,Entire home/apt,250,5,42,2022-09-12,0.49,1,181,6,33808/AL
12841459,Rental unit in Porto · ★4.78 · 3 bedrooms · 7 beds · 1.5 baths,70119710,Nica,PORTO,Paranhos,41.16611,-8.59593,Entire home/apt,96,2,36,2019-01-03,0.43,1,0,0,55197/AL
12264937,Rental unit in Porto · ★4.65 · 1 bedroom · 2 beds · 2 baths,4114510,Sandro,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16477,-8.61713,Private room,14,1,17,2018-08-23,0.20,5,0,0,
12298283,Rental unit in São Félix da Marinha · ★4.92 · 4 bedrooms · 4 beds · 2.5 baths,48003324,Cíntia,VILA NOVA DE GAIA,São Félix da Marinha,41.02503,-8.64017,Entire home/apt,114,2,14,2019-06-01,0.18,1,0,0,
12846375,Rental unit in Porto · ★4.98 · 1 bedroom · 2 beds · 1 bath,8923235,Teresa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14239,-8.61385,Entire home/apt,161,2,333,2023-06-11,4.04,2,340,49,34090/AL
13093753,Home in Porto · ★4.95 · 1 bedroom · 1 bed · 1 private bath,72698065,Eduardo E Eliane,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15533,-8.61285,Private room,30,1,111,2019-11-15,1.33,1,0,0,
12299744,Rental unit in Matosinhos · ★4.71 · 1 bedroom · 1 bed · 1.5 baths,6836451,Luísa,MATOSINHOS,Matosinhos e Leça da Palmeira,41.18328,-8.68759,Entire home/apt,69,2,98,2023-05-28,1.13,1,306,17,20155/AL
13097662,Home in Vila Nova de Gaia · 2 bedrooms · 4 beds · 1 bath,39958435,Tozé,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.12838,-8.60161,Entire home/apt,43,1,0,,,1,0,0,
13099441,Rental unit in Porto · ★4.84 · 1 bedroom · 1 bed · 1 bath,10509773,Alexandra,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14794,-8.61421,Entire home/apt,119,2,343,2023-06-05,4.00,8,340,44,29258/AL
12852906,Rental unit in Porto · ★4.67 · 2 bedrooms · 2 beds · 2 baths,19887538,Oporto Rental Management,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14332,-8.60964,Entire home/apt,144,2,238,2023-06-09,2.77,45,311,43,65021/AL
12861260,Rental unit in Porto · ★4.89 · 1 bedroom · 2 beds · 1 bath,68657646,Patrícia & Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14986,-8.61292,Entire home/apt,55,3,111,2023-05-26,1.29,8,63,36,29585/AL
12303126,Rental unit in Porto · ★4.79 · 1 bedroom · 2 beds · 2 baths,4114510,Sandro,PORTO,Paranhos,41.16521,-8.61938,Private room,14,15,14,2018-08-12,0.16,5,0,0,
12303648,Rental unit in Porto · 1 bedroom · 1 bed · 1 bath,63869276,Rui,PORTO,Paranhos,41.1627,-8.6062,Entire home/apt,140,1,0,,,16,365,0,
12319304,Rental unit in Senhora da Hora · ★4.62 · 1 bedroom · 2 beds · 1 bath,66453152,Ana,MATOSINHOS,São Mamede de Infesta e Senhora da Hora,41.18177,-8.66977,Entire home/apt,37,2,45,2018-01-28,0.52,1,0,0,
12863526,Loft in Porto · ★4.91 · 1 bedroom · 2 beds · 1 bath,68657646,Patrícia & Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15098,-8.61321,Entire home/apt,51,3,115,2023-06-07,1.34,8,64,39,29587/AL
12864566,Rental unit in Porto · ★5.0 · 1 bedroom · 2 beds · 1 bath,17789572,Oporto Trendy Apartments,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14135,-8.60765,Entire home/apt,119,1,4,2022-12-06,0.05,22,140,1,64128/AL
12867466,Rental unit in Porto · ★4.70 · 2 bedrooms · 4 beds · 1.5 baths,12474104,Sara,PORTO,Lordelo do Ouro e Massarelos,41.14953,-8.65692,Entire home/apt,77,3,79,2023-06-06,0.93,3,259,17,49729/AL
13110019,Rental unit in Vila do Conde · ★5.0 · 2 bedrooms · 2 beds · 2 baths,72879463,Lucia,VILA DO CONDE,Vila do Conde,41.34687,-8.74781,Entire home/apt,120,2,21,2020-08-23,0.25,1,0,0,67857/AL
13111754,Home in Praia da Granja · ★4.85 · 3 bedrooms · 4 beds · 2 baths,11619726,Elisa,VILA NOVA DE GAIA,Arcozelo,41.04072,-8.65073,Entire home/apt,100,3,75,2023-06-06,0.89,3,260,14,85154/AL
12355725,Rental unit in Porto · ★4.86 · 1 bedroom · 1 bed · 1 bath,63130794,Daniela,PORTO,Paranhos,41.16278,-8.60694,Entire home/apt,70,28,28,2023-01-31,0.33,1,83,3,40151/AL
13112545,Rental unit in Porto · ★4.95 · 2 bedrooms · 3 beds · 2 baths,72908069,Catarina,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15936,-8.62136,Entire home/apt,113,3,141,2023-06-03,1.67,1,110,17,38243/AL
12882674,Rental unit in Póvoa de Varzim · ★4.90 · 3 bedrooms · 3 beds · 1 bath,70493683,Jacinto António,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.38171,-8.76742,Entire home/apt,100,2,11,2022-10-29,0.15,2,0,3,27792/AL
12374598,Rental unit in Porto · ★4.95 · 1 bedroom · 2 beds · 1 bath,56226295,Eduardo E Elisabete,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1425,-8.614,Entire home/apt,144,3,200,2023-06-11,2.32,16,354,44,33337/AL
12884520,Loft in Porto · ★4.88 · Studio · 1 bed · 1 bath,70509853,Pedro Henrique,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14384,-8.61398,Entire home/apt,75,1,350,2023-06-11,4.06,2,263,63,28383/AL
13119663,Guest suite in Porto · ★4.67 · 1 bedroom · 2 beds · 2 baths,72994752,Luis,MAIA,Pedrouços,41.18792,-8.58393,Private room,16,1,116,2020-08-12,1.36,3,103,0,
12379322,Rental unit in Porto · ★4.89 · 3 bedrooms · 6 beds · 2 baths,15175482,Sofia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14194,-8.61903,Entire home/apt,156,3,170,2023-05-24,1.97,1,268,29,77259/AL
13125366,Rental unit in Porto · ★4.91 · 1 bedroom · 3 beds · 1 bath,17289096,Manuela,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14387,-8.61247,Entire home/apt,97,1,170,2023-05-25,2.00,13,177,49,30854/AL
12884570,Home in Póvoa de Varzim · ★4.72 · 3 bedrooms · 3 beds · 4 baths,70453706,Andréa,PÓVOA DE VARZIM,Rates,41.43291,-8.67586,Entire home/apt,180,5,39,2022-09-05,0.49,1,300,5,
12395287,Rental unit in Porto · ★4.80 · 2 bedrooms · 4 beds · 2 baths,24404975,João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16022,-8.60816,Entire home/apt,75,3,288,2023-06-02,3.34,7,155,37,27491/AL
12886816,Home in Porto · ★4.83 · 3 bedrooms · 3 beds · 2.5 baths,70530473,José,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14073,-8.60952,Entire home/apt,220,2,346,2023-06-07,4.02,1,13,75,27181/AL
12894502,Condo in Porto · ★4.57 · 1 bedroom · 2 beds · 1 bath,68874920,João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14226,-8.61362,Entire home/apt,65,2,329,2023-06-07,3.85,4,278,50,65692/AL
