Description,Score,Facilities,District,Neighbourhood,Room type,Price,Minimum nights,Host name,Number of reviews,Last review,Latitude,Longitude
Serviced apartment in porto,★5.0,"Studio, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,187,1,José,7,2023-05-12 00:00:00,41.1478271484375,-8.615267753601074
Rental unit in porto,★4.53,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,63,1,Facundo,36,2023-06-07 00:00:00,41.15772,-8.6268
Serviced apartment in porto,★Unknown,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,200,1,José,0,,41.1478271484375,-8.615267753601074
Rental unit in porto,★4.83,"1 bedroom, 2 beds, 1.5 baths",Porto,Bonfim,Entire home/apt,107,1,Helder,198,2023-05-24 00:00:00,41.1483,-8.60131
Rental unit in porto,★3.85,"Studio, 3 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,77,1,GuestReady,130,2023-05-27 00:00:00,41.15057,-8.61084
Rental unit in porto,★Unknown,"1 bedroom, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,103,2,Casas In,0,,41.152287,-8.613721
Serviced apartment in porto,★4.88,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,209,1,José,8,2023-04-29 00:00:00,41.1478271484375,-8.615267753601074
Rental unit in porto,★4.74,"1 bedroom, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,110,1,GuestReady,115,2023-06-05 00:00:00,41.1456,-8.62148
Home in gondomar,★4.86,"8 bedrooms, 9 beds, 8 baths",Gondomar,"Gondomar (São Cosme), Valbom e Jovim",Entire home/apt,1500,2,Paula,7,2023-05-14 00:00:00,41.13531,-8.54647
Boat in vila nova de gaia,★4.93,"1 bedroom, 2 beds, 1 bath",Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Entire home/apt,100,1,Anselmo,43,2023-06-03 00:00:00,41.1426,-8.64792
Rental unit in porto,★4.68,"2 bedrooms, 3 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,96,2,Carla,50,2023-03-23 00:00:00,41.15208,-8.61412
Rental unit in porto,★4.47,"1 bedroom, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,115,1,GuestReady,118,2023-05-24 00:00:00,41.14446,-8.61275
Rental unit in porto,★4.95,"1 bedroom, 1 bed, 1 bath",Porto,Lordelo do Ouro e Massarelos,Entire home/apt,170,1,Susana,187,2023-06-06 00:00:00,41.14695,-8.62985
Villa in oliveira de azeméis,★4.94,"4 bedrooms, 10 beds, 4 baths",Oliveira de Azeméis,"O. Azeméis, Riba-Ul, Ul, Macinhata da Seixa, Madail",Entire home/apt,999,2,Inês,16,2022-08-31 00:00:00,40.85356,-8.48597
Rental unit in vila nova de gaia,★4.16,"1 bedroom, 1 bed, 1 bath",Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Entire home/apt,57,1,GuestReady,86,2023-05-14 00:00:00,41.13795,-8.62622
Rental unit in porto,★4.30,"Studio, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,63,1,GuestReady,87,2023-06-06 00:00:00,41.15766,-8.62723
Rental unit in porto,★4.75,"1 bedroom, 2 beds, 1 bath",Porto,Paranhos,Entire home/apt,95,2,Tiago,20,2022-09-12 00:00:00,41.17364,-8.61567
Rental unit in porto,★3.64,"Studio, 2 beds, 1 bath",Porto,Bonfim,Entire home/apt,105,1,Host,11,2023-04-07 00:00:00,41.15329,-8.60276
Condo in lavra,★4.93,"2 bedrooms, 3 beds, 1 bath",Matosinhos,"Perafita, Lavra e Santa Cruz do Bispo",Entire home/apt,135,3,Jennifer,15,2022-10-01 00:00:00,41.25437,-8.71732
Rental unit in vila nova de gaia,★Unknown,"1 bedroom, 1 shared bath",Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Private room,32,3,Esmeralda Maria,0,,41.12421,-8.62479
Rental unit in porto,★4.87,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,95,2,Pedro,53,2023-05-06 00:00:00,41.152657,-8.613564
Rental unit in porto,★4.79,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,117,2,DA'HOME Premium Property Management,106,2023-06-01 00:00:00,41.146194,-8.605367
Rental unit in porto,★4.90,"1 bedroom, 3 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,110,2,Pedro,72,2023-05-30 00:00:00,41.142235,-8.616228
"Cottage in coval, chave, arouca",★5.0,"3 bedrooms, 3 beds, 1 bath",Arouca,Chave,Entire home/apt,180,2,Margarida,4,2022-08-01 00:00:00,40.90644,-8.37898
Rental unit in porto,★4.75,"1 bedroom, 1 bed, 1.5 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,110,1,Claudia,114,2023-06-09 00:00:00,41.14274,-8.60279
"Cottage in coval, chave, arouca",★5.0,"2 bedrooms, 2 beds, 1 bath",Arouca,Chave,Entire home/apt,150,2,Margarida,4,2023-04-08 00:00:00,40.90792,-8.37892
Rental unit in são mamede de infesta,★4.98,"2 bedrooms, 3 beds, 2 baths",Matosinhos,São Mamede de Infesta e Senhora da Hora,Entire home/apt,62,2,Joel,58,2023-03-22 00:00:00,41.18776,-8.5986
Rental unit in porto,★4.52,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,63,1,Facundo,61,2023-06-06 00:00:00,41.15787,-8.62885
Rental unit in porto,★4.60,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,57,1,Facundo,74,2023-06-08 00:00:00,41.15743,-8.6271
Rental unit in espinho,★3.75,"2 bedrooms, 3 beds, 1 bath",Espinho,Espinho,Entire home/apt,74,1,"Loic, Estelle & Co",8,2023-05-02 00:00:00,41.010201,-8.639024
Serviced apartment in porto,★4.67,"1 bedroom, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,91,2,Marta,43,2023-04-10 00:00:00,41.144161224365234,-8.609143257141113
Serviced apartment in porto,★4.47,"1 bedroom, 3 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,66,2,Marta,32,2023-06-07 00:00:00,41.144161224365234,-8.609143257141113
Rental unit in porto,★4.56,"1 bedroom, 2 beds, 1 bath",Porto,Campanhã,Entire home/apt,75,3,Mauro,9,2023-05-22 00:00:00,41.14651,-8.58612
Rental unit in porto,★4.67,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,80,2,Ruis,61,2023-06-11 00:00:00,41.14265,-8.60431
Rental unit in leça da palmeira,★5.0,"1 bedroom, 2 beds, 2 baths",Matosinhos,Matosinhos e Leça da Palmeira,Entire home/apt,88,2,Teresa,8,2023-05-28 00:00:00,41.19608,-8.70752
Hotel in porto,★4.33,"1 bedroom, 1 bed, 1 private bath",Porto,Bonfim,Private room,143,1,Acta The Avenue,3,2023-04-25 00:00:00,41.15087,-8.59793
Rental unit in porto,★4.93,"2 bedrooms, 3 beds, 2 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,180,2,Ruis,45,2023-05-14 00:00:00,41.14349,-8.60355
Hotel in porto,★Unknown,"1 bedroom, 1 bed, 1 private bath",Porto,Bonfim,Private room,164,1,Acta The Avenue,0,,41.15071,-8.59819
Serviced apartment in matosinhos,★4.82,"1 bedroom, 2 beds, 1 bath",Matosinhos,Matosinhos e Leça da Palmeira,Entire home/apt,122,1,Sofia,55,2023-06-11 00:00:00,41.1806636,-8.6884833
Rental unit in porto,★4.66,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,59,3,Elisio,138,2023-06-03 00:00:00,41.14979,-8.60244
Rental unit in porto,★3.75,"2 bedrooms, 2 beds, 2 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,116,1,Host,16,2023-06-05 00:00:00,41.14372,-8.62215
Rental unit in porto,★Unknown,"Studio, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,39,2,Miguel,0,,41.15527,-8.61264
Hotel in matosinhos,★4.79,"1 bedroom, 1 bed, 1 private bath",Matosinhos,Matosinhos e Leça da Palmeira,Private room,97,1,Sofia,38,2023-04-17 00:00:00,41.1806,-8.68851
Hotel in matosinhos,★4.87,"1 bedroom, 1 bed, 1 private bath",Matosinhos,Matosinhos e Leça da Palmeira,Private room,73,1,Sofia,95,2023-04-23 00:00:00,41.1806176,-8.6884686
Rental unit in leça da palmeira,★4.88,"2 bedrooms, 3 beds, 2.5 baths",Matosinhos,Matosinhos e Leça da Palmeira,Entire home/apt,111,2,Mónica,8,2023-05-25 00:00:00,41.19405,-8.69104
Rental unit in porto,★4.71,"Studio, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,300,2,Miguel,24,2023-05-09 00:00:00,41.14801,-8.60252
Rental unit in porto,★4.96,"1 bedroom, 1 bed, 1.5 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,180,2,Mimi,23,2021-10-15 00:00:00,41.1429,-8.61416
Rental unit in porto,★4.52,"1 bedroom, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,110,1,GuestReady,63,2023-04-18 00:00:00,41.16357,-8.63191
Rental unit in póvoa de varzim,★Unknown,"1 bedroom, 2 beds, 1 bath",Póvoa de Varzim,"AVer-o-Mar, Amorim e Terroso",Entire home/apt,104,1,João,0,,41.39947,-8.76793
Rental unit in porto,★4.55,"1 bedroom, 3 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,150,30,Anai,20,2021-03-15 00:00:00,41.16374,-8.60974
Rental unit in porto,★Unknown,"2 bedrooms, 2 beds, 1 bath",Porto,Bonfim,Entire home/apt,91,2,Andreia,1,2023-04-10 00:00:00,41.14402,-8.59687
Rental unit in porto,★4.23,"3 bedrooms, 3 beds, 1 bath",Porto,Bonfim,Entire home/apt,75,1,GuestReady,64,2022-10-08 00:00:00,41.14534,-8.59597
Guesthouse in são félix da marinha,★4.49,"2 bedrooms, 3 beds, 1 bath",Vila Nova de Gaia,São Félix da Marinha,Entire home/apt,60,2,Maribel,37,2023-05-07 00:00:00,41.03599,-8.64199
Aparthotel in porto,★Unknown,"1 bedroom, 1 bed, 1 private bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Private room,168,1,José,0,,41.14437103271485,-8.623329162597656
Boutique hotel in porto,★Unknown,"1 bedroom, 1 bed, 1 private bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Private room,160,1,José,0,,41.14437103271485,-8.623329162597656
Boutique hotel in porto,★Unknown,"1 bedroom, 1 bed, 1 private bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Private room,178,1,José,1,2021-06-25 00:00:00,41.14437103271485,-8.623329162597656
Villa in arouca,★4.33,"4 bedrooms, 6 beds, 5.5 baths",Arouca,Arouca e Burgo,Entire home/apt,275,1,Jorge Tavares,3,2022-02-13 00:00:00,40.93281,-8.24749
Rental unit in porto,★4.85,"2 bedrooms, 2 beds, 2 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,191,2,Lovely Memories,59,2023-05-22 00:00:00,41.15634,-8.6114
Rental unit in porto,★4.43,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,140,1,Lemago,14,2022-09-20 00:00:00,41.144276,-8.611345
Rental unit in porto,★4.94,"1 bedroom, 1 bed, 1 private bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Private room,46,1,Daniel,31,2023-06-11 00:00:00,41.16129,-8.60678
Rental unit in porto,★4.69,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,70,2,Ruis,35,2023-06-02 00:00:00,41.14727,-8.60441
Rental unit in porto,★5.0,"3 bedrooms, 2 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,173,3,Miguel,5,2023-01-23 00:00:00,41.14187,-8.61952
Rental unit in vila nova de gaia,★4.49,"1 bedroom, 3 beds, 1 bath",Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Entire home/apt,62,2,Claudia,67,2023-05-29 00:00:00,41.13462,-8.60722
Rental unit in porto,★4.82,"1 bedroom, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,96,1,Paula & Rafael,176,2023-06-08 00:00:00,41.14404,-8.61259
Loft in vila nova de gaia,★4.75,"1 bedroom, 1 bed, 1 bath",Vila Nova de Gaia,Canidelo,Entire home/apt,35,3,Rodrigo,12,2020-10-22 00:00:00,41.11654,-8.66039
Rental unit in porto,★4.83,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,129,1,Lemago,18,2022-10-02 00:00:00,41.144276,-8.611345
Rental unit in porto,★4.50,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,143,1,Lemago,4,2021-08-18 00:00:00,41.144276,-8.611345
Rental unit in porto,★5.0,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,79,2,Conceição,12,2023-06-11 00:00:00,41.144444,-8.623523
Rental unit in vale de cambra,★4.75,"3 bedrooms, 6 beds, 3 baths",Vale de Cambra,São Pedro de Castelões,Entire home/apt,160,2,Tiago,12,2023-05-01 00:00:00,40.84333,-8.39609
Rental unit in lavra,★4.94,"2 bedrooms, 3 beds, 2 baths",Matosinhos,"Perafita, Lavra e Santa Cruz do Bispo",Entire home/apt,65,4,Lisa,17,2022-10-19 00:00:00,41.24643,-8.72273
Rental unit in matosinhos,★5.0,"1 bedroom, 1 bed, 1 shared bath",Matosinhos,Matosinhos e Leça da Palmeira,Private room,44,1,Gonçalo,19,2023-06-08 00:00:00,41.18657,-8.69015
Rental unit in porto,★4.65,"1 bedroom, 3 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,100,3,Thibaut,20,2023-05-20 00:00:00,41.14451,-8.6047
Rental unit in póvoa de varzim,★Unknown,"3 bedrooms, 6 beds, 2 baths",Póvoa de Varzim,"Póvoa de Varzim, Beiriz e Argivai",Entire home/apt,70,5,Cesar,0,,41.3828718,-8.7621001
Condo in porto,★5.0,"2 bedrooms, 3 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,200,3,Andre,4,2023-01-01 00:00:00,41.14617,-8.603
Bed and breakfast in arouca,★4.80,"1 bedroom, 2 beds, 1 private bath",Arouca,Arouca e Burgo,Private room,53,1,Jorge Tavares,10,2023-06-03 00:00:00,40.9332,-8.24782
Bed and breakfast in arouca,★4.67,"1 bedroom, 1 bed, 1 private bath",Arouca,Arouca e Burgo,Private room,50,1,Jorge Tavares,18,2023-05-01 00:00:00,40.93392,-8.24694
Bed and breakfast in arouca,★4.85,"1 bedroom, 1 bed, 1 private bath",Arouca,Arouca e Burgo,Private room,51,1,Jorge Tavares,27,2023-05-09 00:00:00,40.93303,-8.24817
Rental unit in rio tinto,★4.56,"1 bedroom, 2 beds, 1 private bath",Gondomar,Rio Tinto,Private room,62,1,Jim,9,2022-08-10 00:00:00,41.18269,-8.56393
Hotel in porto,★5.0,"1 bedroom, 4 beds, 1 shared bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Private room,188,1,Selina,6,2023-05-14 00:00:00,41.14939,-8.61467
Rental unit in póvoa de varzim,★4.89,"1 bedroom, 1 bed, 1 bath",Póvoa de Varzim,"AVer-o-Mar, Amorim e Terroso",Entire home/apt,67,1,João,18,2023-06-05 00:00:00,41.40024,-8.7661
Rental unit in póvoa de varzim,★Unknown,"3 bedrooms, 3 beds, 2 baths",Póvoa de Varzim,"Póvoa de Varzim, Beiriz e Argivai",Entire home/apt,139,1,João,0,,41.38624,-8.76786
Villa in oliveira de azeméis,★5.0,"4 bedrooms, 7 beds, 4 baths",Oliveira de Azeméis,Ossela,Entire home/apt,275,3,Maria,28,2023-06-11 00:00:00,40.82637,-8.43126
Home in duas igrejas,★4.78,"1 bedroom, 2 beds, 1 bath",Paredes,Duas Igrejas,Entire home/apt,66,7,Andreia,9,2022-07-17 00:00:00,41.23809,-8.3665
Hostel in porto,★Unknown,"1 bedroom, 8 beds, 1 shared bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Shared room,29,1,So Cool Hostel Porto,2,2021-10-31 00:00:00,41.15769,-8.62012
Rental unit in porto,★4.88,"2 bedrooms, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,191,3,Paulo,49,2023-05-21 00:00:00,41.14317,-8.60529
Home in porto,★4.34,"1 bedroom, 1 bed, 1 shared bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Private room,32,4,Fernando,29,2023-05-28 00:00:00,41.15707,-8.61125
Villa in vila nova de gaia,★5.0,"7 bedrooms, 13 beds, 7.5 baths",Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Entire home/apt,829,2,Paulo,89,2023-06-11 00:00:00,41.13899,-8.60701
Rental unit in porto,★5.0,"2 bedrooms, 3 beds, 1.5 baths",Porto,Bonfim,Entire home/apt,150,2,Ricardo,5,2022-08-23 00:00:00,41.14871,-8.5972
Hostel in porto,★4.36,"1 bedroom, 12 beds, 0 shared baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Shared room,26,1,So Cool Hostel Porto,11,2023-04-22 00:00:00,41.15619,-8.62141
Hostel in porto,★4.33,"1 bedroom, 8 beds, 0 shared baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Shared room,28,1,So Cool Hostel Porto,3,2023-05-15 00:00:00,41.15739,-8.6204
Rental unit in porto,★Unknown,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,121,1,Renata E Filipe,1,2020-08-24 00:00:00,41.1492,-8.60279
Hostel in porto,★Unknown,"1 bedroom, 8 beds, 1 shared bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Shared room,28,1,So Cool Hostel Porto,1,2022-05-01 00:00:00,41.15685,-8.62031
Camper/rv in vila nova de gaia,★4.94,"1 bed, 0 baths",Vila Nova de Gaia,Canidelo,Entire home/apt,69,4,Ivo,16,2023-05-04 00:00:00,41.12975,-8.649
Rental unit in porto,★5.0,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,87,2,Lucas,3,2023-06-02 00:00:00,41.14719,-8.61476
Rental unit in porto,★4.91,"Studio, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,84,2,Lucas,22,2023-05-29 00:00:00,41.14881,-8.6094
Home in são félix da marinha,★4.98,"2 bedrooms, 3 beds, 1 bath",Vila Nova de Gaia,São Félix da Marinha,Entire home/apt,126,5,Paula,49,2023-06-03 00:00:00,41.04028,-8.65056
Rental unit in porto,★5.0,"9 bedrooms, 20 beds, 9 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,1038,1,Rui,4,2022-08-07 00:00:00,41.15033,-8.60696
Rental unit in porto,★5.0,"1 bedroom, 2 beds, 1 bath",Porto,Paranhos,Entire home/apt,165,1,Rui,4,2023-03-02 00:00:00,41.16585,-8.59409
Rental unit in porto,★5.0,"1 bedroom, 2 beds, 1 bath",Porto,Paranhos,Entire home/apt,165,1,Rui,5,2022-05-22 00:00:00,41.168,-8.5957
Home in vale de cambra,★4.95,"4 bedrooms, 5 beds, 4 baths",Vale de Cambra,Arões,Entire home/apt,204,6,Andreia,20,2023-05-01 00:00:00,40.78881,-8.3061
Rental unit in porto,★Unknown,"1 bedroom, 2 beds, 1 bath",Porto,Paranhos,Entire home/apt,109,1,Rui,1,2021-08-21 00:00:00,41.16739,-8.59553
Townhouse in porto,★Unknown,"7 bedrooms, 23 beds, 7 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,863,1,So Cool Hostel Porto,0,,41.15733,-8.62053
Rental unit in póvoa de varzim,★4.86,"2 bedrooms, 3 beds, 1 bath",Póvoa de Varzim,"Póvoa de Varzim, Beiriz e Argivai",Entire home/apt,95,2,Nuno,7,2023-06-04 00:00:00,41.378868,-8.764698
Rental unit in póvoa de varzim,★5.0,"2 bedrooms, 2 beds, 1 bath",Póvoa de Varzim,"Póvoa de Varzim, Beiriz e Argivai",Entire home/apt,200,6,João,3,2022-08-12 00:00:00,41.38872,-8.77125
Rental unit in póvoa de varzim,★4.90,"2 bedrooms, 3 beds, 1 bath",Póvoa de Varzim,"Póvoa de Varzim, Beiriz e Argivai",Entire home/apt,95,2,Nuno,10,2023-06-11 00:00:00,41.378868103027344,-8.764698028564453
Rental unit in porto,★4.55,"1 bedroom, 2 beds, 1 bath",Porto,Paranhos,Entire home/apt,60,2,Hildebrando,38,2023-05-16 00:00:00,41.1658,-8.59661
Rental unit in porto,★4.51,"1 bedroom, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,100,1,Alexandre,164,2023-05-26 00:00:00,41.14973,-8.60813
Rental unit in porto,★4.59,"2 bedrooms, 2 beds, 1 bath",Porto,Lordelo do Ouro e Massarelos,Entire home/apt,73,2,Diogo,56,2023-05-29 00:00:00,41.15787,-8.63351
Home in vila nova de gaia,★4.79,"3 bedrooms, 3 beds, 2 baths",Vila Nova de Gaia,Gulpilhares e Valadares,Entire home/apt,199,3,Manuel Francisco De Lemos,34,2023-05-31 00:00:00,41.06958,-8.65467
Loft in porto,★4.78,"Studio, 3 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,72,2,Jorge,143,2023-06-02 00:00:00,41.14149,-8.60956
Rental unit in porto,★4.63,"Studio, 2 beds, 1 bath",Porto,Paranhos,Entire home/apt,53,2,Hildebrando,35,2023-05-31 00:00:00,41.16565,-8.59576
Rental unit in porto,★4.48,"Studio, 2 beds, 1 bath",Porto,Paranhos,Entire home/apt,54,2,Hildebrando,21,2022-09-10 00:00:00,41.16732,-8.59481
Rental unit in porto,★4.81,"1 bedroom, 2 beds, 1 bath",Porto,Paranhos,Entire home/apt,62,2,Hildebrando,48,2023-06-05 00:00:00,41.1673,-8.59672
Rental unit in porto,★4.65,"2 bedrooms, 3 beds, 2 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,102,1,Pedro,34,2023-06-06 00:00:00,41.147251,-8.613967
Rental unit in porto,★4.77,"2 bedrooms, 4 beds, 2.5 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,99,1,Pedro,71,2023-06-01 00:00:00,41.147251,-8.613967
Rental unit in porto,★4.79,"2 bedrooms, 2 beds, 2 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,104,1,Pedro,113,2023-05-29 00:00:00,41.147251,-8.613967
Rental unit in porto,★4.87,"2 bedrooms, 3 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,267,2,Isabel & Igor,188,2023-06-04 00:00:00,41.14396,-8.60798
Rental unit in porto,★4.79,"2 bedrooms, 3 beds, 2 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,99,1,Pedro,138,2023-06-07 00:00:00,41.147251,-8.613967
Rental unit in porto,★4.88,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,61,2,Fabricio,8,2020-08-17 00:00:00,41.14883,-8.61298
Rental unit in porto,★4.74,"1 bedroom, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,54,2,Sabine,144,2023-06-07 00:00:00,41.15402,-8.61172
Rental unit in porto,★5.0,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,94,1,Pedro,12,2023-06-08 00:00:00,41.1464523,-8.60721
Rental unit in porto,★4.95,"1 bedroom, 3 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,90,1,Pedro,19,2023-06-09 00:00:00,41.1464523,-8.60721
Loft in porto,★4.79,"Studio, 3 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,84,2,Jorge,106,2023-06-01 00:00:00,41.14183,-8.60978
Home in matosinhos,★5.0,"1 bedroom, 1 bed, 1 shared bath",Matosinhos,Matosinhos e Leça da Palmeira,Private room,85,1,Pedro,5,2022-08-15 00:00:00,41.17884,-8.68489
Home in arcozelo,★Unknown,"1 bedroom, 1 bed, 1 private bath",Vila Nova de Gaia,Arcozelo,Private room,145,1,Casa Da Granja,1,2022-09-02 00:00:00,41.0473,-8.65118
Rental unit in porto,★4.95,"2 bedrooms, 3 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,95,1,Pedro,21,2023-06-11 00:00:00,41.14543,-8.60812
Serviced apartment in porto,★4.40,"Studio, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,144,1,Tomé Receptionist,15,2021-08-24 00:00:00,41.14109,-8.60903
Home in matosinhos,★5.0,"1 bedroom, 1 bed, 1 private bath",Matosinhos,Matosinhos e Leça da Palmeira,Private room,105,1,Pedro,7,2022-07-10 00:00:00,41.17891,-8.68647
