Description,Score,Facilities,District,Neighbourhood,Room type,Price,Minimum nights,Host name,Number of reviews,Last review,Latitude,Longitude
Rental unit in lisboa,★4.59,"1 bedroom, 1 bed, 1 shared bath",Lisboa,Alvalade,Private room,85,2,Helena,22,2022-07-22,38.74954,-9.14772
Rental unit in lisboa,★4.65,"2 bedrooms, 2 beds, 1 bath",Lisboa,Santa Maria Maior,Entire home/apt,130,2,Fernando,53,2023-05-16,38.71554,-9.13369
Rental unit in lisboa,★4.93,"2 bedrooms, 3 beds, 1 bath",Lisboa,Misericrdia,Entire home/apt,115,3,Jorge,233,2023-06-08,38.71468,-9.14303
Rental unit in lisboa,★4.97,"2 bedrooms, 3 beds, 1 bath",Lisboa,Estrela,Entire home/apt,120,4,Sandra E Joao,207,2023-05-26,38.7056,-9.16086
Rental unit in lisboa,★4.67,"1 bedroom, 6 beds, 1 bath",Lisboa,Campo de Ourique,Entire home/apt,106,3,Sebastian Manuel Cancela Santos,50,2023-06-01,38.71869,-9.16003
Rental unit in lisboa,★4.33,"1 bedroom, 2 beds, 1 bath",Lisboa,Arroios,Entire home/apt,100,3,Jose,3,2022-06-11,38.73113,-9.13707
Rental unit in lisboa,★4.66,"1 bedroom, 1 bed, 1 shared bath",Lisboa,Olivais,Private room,35,4,Paula,40,2023-05-31,38.76283,-9.11476
Townhouse in sintra,★4.87,"3 bedrooms, 2 baths",Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",Entire home/apt,115,2,Tania,197,2023-05-15,38.80444,-9.38592
Rental unit in lisboa,★4.64,"2 bedrooms, 3 beds, 1 bath",Lisboa,Santo Antnio,Entire home/apt,90,3,Teresa E Pedro,148,2023-05-29,38.72112,-9.14735
Home in carvoeira,★4.97,"1 bedroom, 4 beds, 2 shared baths",Mafra,Carvoeira,Shared room,19,2,Birgit,30,2023-05-26,38.947788,-9.410613
Rental unit in lisboa,★Unknown,"1 bedroom, 2 beds, 3 shared baths",Lisboa,Alvalade,Private room,23,6,Lopes,2,2019-08-16,38.75443,-9.15023
Home in lisbon,★5.0,"5 bedrooms, 6 beds, 5 baths",Vila franca de xira,Alverca do Ribatejo e Sobralinho,Entire home/apt,300,3,Teresa,4,2019-10-07,38.90601,-9.05764
Rental unit in lisbon,★4.81,"1 bedroom, 1 bed, 1 bath",Lisboa,Santa Maria Maior,Entire home/apt,164,1,Lisbonne,73,2023-06-09,38.70965,-9.13278
Rental unit in lisboa,★4.43,"1 bedroom, 1 bed, 1 bath",Lisboa,Santa Maria Maior,Entire home/apt,55,2,Andreia,104,2023-05-27,38.71103,-9.13277
Rental unit in lisboa,★4.40,"1 bedroom, 2 beds, 1 bath",Lisboa,So Vicente,Entire home/apt,104,1,Feels Like Home,58,2023-04-29,38.71742,-9.12819
Rental unit in lisboa,★4.76,"2 bedrooms, 3 beds, 2 baths",Lisboa,Misericrdia,Entire home/apt,175,3,Thomas,59,2019-04-29,38.71006,-9.15216
Rental unit in lisboa,★4.64,"Studio, 1 bed, 1 bath",Lisboa,Santa Maria Maior,Entire home/apt,80,1,Luisa,108,2023-05-27,38.71682,-9.13435
Rental unit in lisboa,★Unknown,"2 bedrooms, 2 beds, 1 bath",Lisboa,Penha de Frana,Entire home/apt,120,1,Teresina,1,2017-11-28,38.73344,-9.12842
Rental unit in lisboa,★4.64,"1 bedroom, 1 bed, 1 bath",Lisboa,So Vicente,Entire home/apt,117,2,Joana & Teresa,182,2023-06-05,38.71529,-9.12799
Rental unit in lisboa,★4.78,"1 bedroom, 2 beds, 1 bath",Lisboa,Santa Maria Maior,Entire home/apt,85,2,Libest,69,2023-05-20,38.71236,-9.12495
Rental unit in lisboa,★4.88,"2 bedrooms, 3 beds, 1.5 baths",Lisboa,Santa Maria Maior,Entire home/apt,133,3,Filippo,60,2023-06-10,38.71201,-9.13499
Rental unit in lisboa,★4.86,"2 bedrooms, 2 beds, 1 bath",Lisboa,Arroios,Entire home/apt,150,2,Joao,69,2023-01-15,38.73004,-9.13936
Rental unit in lisboa,★4.40,"2 bedrooms, 3 beds, 1 bath",Lisboa,Santa Maria Maior,Entire home/apt,115,1,Zeynep,136,2023-05-29,38.71059,-9.13332
Rental unit in ericeira,★4.52,"2 bedrooms, 2 beds, 1 bath",Mafra,Ericeira,Entire home/apt,197,1,Grupo,91,2023-05-17,38.962353,-9.416963
Rental unit in lisboa,★4.80,"3 bedrooms, 3 beds, 2 baths",Lisboa,Misericrdia,Entire home/apt,334,3,Stefano,76,2023-06-05,38.7076,-9.14477
Rental unit in são lourenço - ericeira,★4.88,"2 bedrooms, 4 beds, 1 bath",Mafra,Encarnao,Entire home/apt,150,3,Filipe,58,2023-06-05,39.01285,-9.41866
Rental unit in lisboa,★4.69,"1 bedroom, 1 bed, 1 bath",Lisboa,Santo Antnio,Entire home/apt,125,2,Vivi,94,2023-05-30,38.72352,-9.15499
Bed and breakfast in alcabideche,★4.67,"1 bedroom, 2 beds, 1 private bath",Cascais,Alcabideche,Private room,65,1,Moby Dick Lodge,3,2023-04-29,38.75287,-9.45072
Bed and breakfast in alcabideche,★Unknown,"1 bedroom, 1 bed, 1 private bath",Cascais,Alcabideche,Private room,69,1,Moby Dick Lodge,0,,38.75287,-9.45072
Rental unit in lisboa,★4.68,"1 bedroom, 1 bed, 1 bath",Lisboa,Santa Maria Maior,Entire home/apt,120,3,Flávia,102,2023-05-29,38.71343,-9.14156
Loft in anjos,★4.65,"2 bedrooms, 2 beds, 1 bath",Lisboa,Arroios,Entire home/apt,67,3,Manuel,54,2023-05-29,38.7249,-9.13709
Rental unit in lisboa,★4.88,"1 bedroom, 1 bed, 1 bath",Lisboa,Santa Maria Maior,Entire home/apt,200,3,Marta,33,2023-02-18,38.71129,-9.13011
Rental unit in lisboa,★5.0,"3 bedrooms, 4 beds, 2 baths",Lisboa,Avenidas Novas,Entire home/apt,170,4,Sara,15,2022-10-15,38.73348,-9.15617
Rental unit in lisboa,★4.93,"2 bedrooms, 2 beds, 1 bath",Lisboa,Alcntara,Entire home/apt,152,3,Claudia,15,2023-06-06,38.70148,-9.1822
Rental unit in lisboa,★4.56,"2 bedrooms, 1 bed, 1 bath",Lisboa,Misericrdia,Entire home/apt,47,1,Qinyin,391,2023-05-24,38.71169,-9.14867
Villa in colares,★4.52,"4 bedrooms, 6 beds, 3 baths",Sintra,Colares,Entire home/apt,159,3,Diogo,25,2022-09-04,38.81554,-9.45632
Rental unit in lisboa,★4.86,"2 bedrooms, 3 beds, 1 bath",Lisboa,Parque das Naes,Entire home/apt,140,2,Fernanda,52,2022-08-25,38.77889,-9.0948
Rental unit in lisboa,★Unknown,"1 bedroom, 1 bed, 1 bath",Lisboa,Misericrdia,Entire home/apt,151,1,Luís,0,,38.71327,-9.14476
Rental unit in lisboa,★4.96,"2 bedrooms, 4 beds, 2 baths",Lisboa,Santa Maria Maior,Entire home/apt,181,3,Ana,227,2023-06-06,38.71312,-9.13759
Rental unit in lisboa,★Unknown,"1 bedroom, 2 beds, 1 bath",Lisboa,Santa Maria Maior,Entire home/apt,50,2,Gonçalo,0,,38.71336,-9.13525
Rental unit in lisboa,★4.74,"1 bedroom, 1 bed, 1 bath",Lisboa,Santa Maria Maior,Entire home/apt,112,3,Rafaela,182,2023-06-07,38.71169,-9.12691
Home in lisboa,★4.95,"1 bedroom, 1 bed, 1 bath",Sobral de monte agrao,Sobral de Monte Agrao,Entire home/apt,61,2,Encosta,193,2023-06-04,39.01796,-9.14811
Rental unit in lisboa,★4.86,"2 bedrooms, 2 beds, 1 bath",Lisboa,Avenidas Novas,Entire home/apt,180,2,Arturo,71,2022-08-28,38.72796,-9.15794
Rental unit in lisboa,★4.85,"2 bedrooms, 2 beds, 2 baths",Lisboa,Estrela,Entire home/apt,240,2,Carla & João,66,2023-02-19,38.70515,-9.15985
Rental unit in lisboa,★4.55,"2 bedrooms, 2 beds, 1 bath",Lisboa,Santa Maria Maior,Entire home/apt,147,4,Cristóvão,22,2023-03-11,38.71366,-9.1359
Rental unit in santo isidoro,★4.86,"2 bedrooms, 2 beds, 1 bath",Mafra,Santo Isidoro,Entire home/apt,90,2,Rui,21,2021-09-14,39.00588,-9.41766
Rental unit in lisboa,★4.67,"2 bedrooms, 4 beds, 1 bath",Lisboa,Santa Maria Maior,Entire home/apt,229,1,Rcgi,159,2023-06-11,38.71289,-9.13543
Rental unit in lisboa,★4.70,"2 bedrooms, 3 beds, 1 private bath",Lisboa,Arroios,Private room,136,1,Binh,21,2022-12-26,38.72419,-9.13672
Rental unit in lisboa,★4.59,"1 bedroom, 1 bed, 1 bath",Lisboa,Santo Antnio,Entire home/apt,65,2,Elísio,146,2023-05-12,38.72087,-9.14311
Rental unit in lisboa,★4.84,"2 bedrooms, 2 beds, 1 bath",Lisboa,Santa Maria Maior,Entire home/apt,80,28,Dominique,112,2023-06-10,38.71357,-9.13349
Rental unit in lisboa,★4.73,"1 bedroom, 1 bed, 2 baths",Lisboa,Estrela,Private room,60,3,Margarida,67,2023-05-22,38.70964,-9.15357
Camper/rv in lisboa,★4.64,"1 bedroom, 1 bed, 1 bath",Lisboa,Areeiro,Entire home/apt,90,3,Maria Sara,40,2022-07-21,38.7449,-9.14372
Rental unit in lisboa,★4.79,"2 bedrooms, 3 beds, 1 bath",Lisboa,Arroios,Entire home/apt,130,2,Sofia,68,2023-05-22,38.72814,-9.14706
Home in santo isidoro,★5.0,"2 bedrooms, 2 beds, 2 baths",Mafra,Santo Isidoro,Entire home/apt,160,5,Rui,4,2019-09-09,39.00588,-9.41766
Rental unit in lisboa,★4.80,"1 bedroom, 2 beds, 1 bath",Lisboa,Avenidas Novas,Entire home/apt,111,3,Vasco,156,2023-05-31,38.74754,-9.14904
Rental unit in lisboa,★4.42,"2 bedrooms, 3 beds, 2 baths",Lisboa,Santo Antnio,Entire home/apt,187,1,Feels Like Home,33,2022-10-01,38.72234,-9.14561
Rental unit in lisboa,★4.69,"3 bedrooms, 4 beds, 1 bath",Lisboa,Santa Maria Maior,Entire home/apt,134,2,Nuno,62,2023-06-09,38.71224,-9.13586
Rental unit in lisboa,★4.85,"2 bedrooms, 4 beds, 1 bath",Lisboa,So Vicente,Entire home/apt,194,1,Vivi,133,2023-05-26,38.72033,-9.12307
Rental unit in estoril,★4.83,"1 bedroom, 1 bed, 1 bath",Cascais,Cascais e Estoril,Entire home/apt,109,1,Carla Martins,18,2023-02-20,38.71222,-9.39523
Rental unit in lisboa,★4.84,"Studio, 1 bed, 1 shared bath",Lisboa,Arroios,Private room,35,3,Gorete,166,2023-06-01,38.73426,-9.13445
Rental unit in lisboa,★4.95,"2 bedrooms, 5 beds, 1 bath",Lisboa,Marvila,Entire home/apt,130,2,Sara,40,2023-05-29,38.75499,-9.112582
Rental unit in lisboa,★Unknown,"1 bedroom, 1 bed, 2 baths",Lisboa,Campolide,Entire home/apt,75,4,Augusto,0,,38.72923,-9.16325
Rental unit in oeiras,★4.68,"3 bedrooms, 6 beds, 2 baths",Oeiras,"Oeiras e S.Julio da Barra, Pao de Arcos e Caxias",Entire home/apt,248,1,Guilherme,66,2023-05-12,38.68565,-9.31026
Rental unit in lisboa,★4.98,"3 bedrooms, 5 beds, 2.5 baths",Lisboa,Misericrdia,Entire home/apt,371,3,Alexandra,97,2023-05-27,38.71213,-9.15167
Rental unit in lisboa,★4.57,"2 bedrooms, 3 beds, 1 bath",Lisboa,Santa Maria Maior,Entire home/apt,160,2,Sofia,89,2023-05-14,38.71382,-9.14078
Rental unit in lisboa,★4.76,"2 bedrooms, 2 beds, 2 baths",Lisboa,Arroios,Entire home/apt,100,2,Ricardo,64,2023-06-07,38.73306,-9.13363
Rental unit in lisboa,★4.88,"3 bedrooms, 3 beds, 2 baths",Lisboa,Campolide,Entire home/apt,282,3,Alexandra,33,2023-06-01,38.73709,-9.1619
Rental unit in lisboa,★4.73,"1 bedroom, 2 beds, 2 baths",Lisboa,Misericrdia,Entire home/apt,150,2,Jussara,49,2022-10-30,38.70941,-9.14634
Rental unit in lisboa,★4.13,"1 bedroom, 2 beds, 1 bath",Lisboa,Alcntara,Entire home/apt,97,5,Nataliya,16,2023-05-22,38.70449,-9.18481
Home in urzal- carvoeira,★4.80,"2 bedrooms, 4 beds, 1 bath",Mafra,Carvoeira,Entire home/apt,433,1,Novasol,5,2022-10-08,38.94229,-9.38484
Home in lourinhã,★Unknown,"3 bedrooms, 4 beds, 2 baths",Lourinh,Ribamar,Entire home/apt,608,1,Novasol,1,2020-09-05,39.21094,-9.33285
Rental unit in lisboa,★4.92,"1 bedroom, 2 beds, 1.5 baths",Lisboa,Misericrdia,Entire home/apt,82,3,Julien & Romuald & Nathalie,213,2023-06-11,38.70913,-9.14657
Rental unit in alcabideche,★4.95,"3 bedrooms, 5 beds, 2 baths",Cascais,Alcabideche,Entire home/apt,161,3,Mugurel,40,2023-06-08,38.71163,-9.41431
Rental unit in lisboa,★4.84,"1 bedroom, 1 bed, 1 bath",Lisboa,Misericrdia,Entire home/apt,155,2,Tiago,154,2023-04-17,38.70776,-9.14537
Rental unit in carvoeira,★4.67,"2 bedrooms, 2 beds, 1 bath",Mafra,Carvoeira,Entire home/apt,125,5,Joana,3,2022-04-24,38.93379,-9.41233
Rental unit in lisboa,★4.70,"1 bedroom, 4 beds, 1 bath",Lisboa,Arroios,Entire home/apt,60,2,Gaspar,102,2020-09-21,38.72313,-9.13438
Rental unit in lisboa,★4.68,"2 bedrooms, 1 bed, 2 shared baths",Lisboa,Alvalade,Private room,45,2,Graça,53,2023-05-25,38.74649,-9.14746
Rental unit in lisboa,★4.46,"2 bedrooms, 2 beds, 1 bath",Lisboa,So Vicente,Entire home/apt,149,2,Telmo,13,2023-05-29,38.71391,-9.12691
Home in gradil,★Unknown,"5 bedrooms, 8 beds, 3.5 baths",Mafra,"Enxara do Bispo, Gradil e Vila Franca do Rosrio",Entire home/apt,792,2,Ann & James,1,2020-07-19,38.97834,-9.28107
Rental unit in lisboa,★4.19,"2 bedrooms, 2 beds, 1 bath",Lisboa,Ajuda,Entire home/apt,85,3,Gaspar,18,2023-04-25,38.70443,-9.19984
Rental unit in lisboa,★4.90,"3 bedrooms, 4 beds, 2 baths",Lisboa,Santa Maria Maior,Entire home/apt,140,3,Arnaldo,125,2023-05-31,38.71132,-9.13714
Home in estoril,★4.59,"3 bedrooms, 4 beds, 1 bath",Cascais,Cascais e Estoril,Entire home/apt,250,4,Manuel,17,2023-05-21,38.70558,-9.39422
Rental unit in lisboa,★4.86,"1 bedroom, 1 bed, 1 bath",Lisboa,So Vicente,Entire home/apt,90,2,António,270,2023-06-08,38.71449,-9.13084
Rental unit in lisboa,★4.48,"1 bedroom, 1 bed, 1 bath",Lisboa,Areeiro,Entire home/apt,120,2,Margarida,48,2023-02-05,38.74006,-9.13047
Rental unit in lisboa,★4.61,"2 bedrooms, 5 beds, 2 baths",Lisboa,Santa Maria Maior,Entire home/apt,238,1,Frederico,80,2023-05-01,38.71111,-9.13197
Rental unit in amadora,★4.62,"1 bedroom, 1 bed, 1.5 shared baths",Amadora,guas Livres,Private room,15,4,João,42,2019-12-24,38.7476,-9.2173
Rental unit in lisboa,★4.66,"2 bedrooms, 3 beds, 1 bath",Lisboa,So Vicente,Entire home/apt,80,1,Sarah & Pedro,280,2023-05-30,38.71282,-9.12912
Rental unit in lisboa,★4.78,"1 bedroom, 1 bed, 1 private bath",Lisboa,Marvila,Private room,36,3,Maria,179,2023-05-26,38.74879,-9.10382
Chalet in estoril,★4.88,"2 bedrooms, 4 beds, 2 baths",Cascais,Cascais e Estoril,Entire home/apt,376,3,Rick,40,2023-05-02,38.70483,-9.3951
Rental unit in lisboa,★4.93,"1 bedroom, 1 bed, 2 baths",Lisboa,Areeiro,Entire home/apt,150,5,Miguel,113,2023-05-28,38.73936,-9.13051
Rental unit in lisboa,★4.86,"2 bedrooms, 3 beds, 1.5 baths",Lisboa,Alcntara,Entire home/apt,95,1,Natacha,133,2023-06-04,38.69978,-9.19135
Rental unit in lisboa,★4.58,"2 bedrooms, 3 beds, 1 bath",Lisboa,Misericrdia,Entire home/apt,88,2,Jussara,107,2022-06-13,38.70953,-9.1471
Rental unit in lisboa,★4.62,"2 bedrooms, 4 beds, 2 baths",Lisboa,Parque das Naes,Entire home/apt,158,2,Carla & João,69,2023-06-03,38.7772,-9.09442
Rental unit in lisboa,★4.89,"1 bedroom, 2 beds, 1 bath",Lisboa,Misericrdia,Entire home/apt,40,1,Carla,83,2020-03-07,38.70934,-9.14782
Rental unit in lisboa,★4.47,"1 bedroom, 1 bed, 1 bath",Lisboa,Estrela,Entire home/apt,55,3,Maria Da Graça,238,2023-06-12,38.70551,-9.17105
Townhouse in lisboa,★4.36,"2 bedrooms, 1 bed, 1 bath",Lisboa,Santo Antnio,Entire home/apt,99,2,Thomas,88,2023-05-02,38.71612,-9.15355
Guesthouse in lisboa,★4.96,"Studio, 1 bed, 1 bath",Lisboa,So Vicente,Entire home/apt,80,3,Emily,51,2023-05-27,38.71415,-9.12935
Rental unit in lisboa,★4.83,"3 bedrooms, 1 bed, 1 shared bath",Lisboa,So Vicente,Private room,25,1,Adriana,169,2020-02-24,38.7138,-9.12369
Rental unit in lisboa,★4.74,"1 bedroom, 1 bed, 1 private bath",Lisboa,Santa Maria Maior,Private room,72,2,Antonio,206,2023-05-25,38.71183,-9.14177
Rental unit in lisboa,★4.29,"1 bedroom, 1 bed, 1 bath",Lisboa,So Vicente,Entire home/apt,90,1,Joao,257,2023-06-04,38.71793,-9.13199
Rental unit in lisboa,★4.75,"3 bedrooms, 3 beds, 2 baths",Lisboa,Arroios,Entire home/apt,149,3,Jociley,125,2023-06-08,38.73083,-9.13653
Rental unit in lisboa,★4.51,"1 bedroom, 2 beds, 1 shared bath",Lisboa,Santa Maria Maior,Private room,35,7,Sol,131,2023-05-25,38.71404,-9.13486
Rental unit in lisboa,★4.88,"2 bedrooms, 4 beds, 1 bath",Lisboa,Misericrdia,Entire home/apt,117,3,Jorge,288,2023-06-10,38.71259,-9.1437
Rental unit in lisboa,★4.80,"1 bedroom, 1 bed, 1 bath",Lisboa,Santa Maria Maior,Entire home/apt,70,3,Francisco,20,2023-05-29,38.71188,-9.12863
Rental unit in lisboa,★4.64,"1 bedroom, 1 bed, 1 bath",Lisboa,Santa Maria Maior,Entire home/apt,70,3,Francisco,14,2023-03-18,38.71273,-9.12912
Loft in lisboa,★4.73,"Studio, 1 bed, 1 bath",Lisboa,Santa Maria Maior,Entire home/apt,70,3,Francisco,26,2023-03-19,38.71177,-9.12846
Rental unit in lisboa,★4.63,"1 bedroom, 2 beds, 1 bath",Lisboa,Misericrdia,Entire home/apt,70,3,Francisco,32,2022-12-06,38.71555,-9.15151
Rental unit in lisboa,★4.65,"1 bedroom, 1 bed, 1 bath",Lisboa,Penha de Frana,Entire home/apt,63,2,Maria Inês,52,2023-05-11,38.72984,-9.13178
Rental unit in lisboa,★4.77,"4 bedrooms, 6 beds, 3 baths",Lisboa,Santa Maria Maior,Entire home/apt,471,2,Robert,156,2023-06-03,38.7156815,-9.1373346
Rental unit in lisboa,★4.85,"Studio, 1 bed, 1 bath",Lisboa,Santa Maria Maior,Entire home/apt,123,3,Nuno,205,2023-06-05,38.71342,-9.13663
Rental unit in lisboa,★4.34,"1 bedroom, 1 bed, 1 bath",Lisboa,So Vicente,Entire home/apt,83,2,Teresa,50,2023-06-08,38.71566,-9.12942
Rental unit in lisboa,★4.81,"Studio, 3 beds, 1 bath",Lisboa,Misericrdia,Entire home/apt,90,2,Libest,133,2023-05-28,38.70978,-9.15216
Rental unit in lisboa,★4.34,"1 bedroom, 1 bed, 1 bath",Lisboa,Arroios,Entire home/apt,60,3,Maria Inês,60,2023-06-01,38.73061,-9.13366
Rental unit in lisboa,★4.33,"1 bedroom, 1 bed, 1 bath",Lisboa,Penha de Frana,Entire home/apt,57,2,Maria Inês,40,2023-05-28,38.73099,-9.13142
Rental unit in lisboa,★4.40,"2 bedrooms, 3 beds, 2 baths",Lisboa,Parque das Naes,Entire home/apt,233,2,Carla & João,42,2022-05-21,38.78044,-9.09276
Guesthouse in mafra,★4.91,"1 bedroom, 1 bed, 1 bath",Mafra,Mafra,Entire home/apt,100,3,Élio Pinhal,33,2023-06-02,38.97913,-9.34738
Rental unit in lisboa,★4.75,"2 bedrooms, 5 beds, 1 bath",Lisboa,Parque das Naes,Entire home/apt,84,3,Fátima,247,2023-06-08,38.77349,-9.10341
Cottage in colares,★4.87,"2 bedrooms, 3 beds, 2 baths",Sintra,Colares,Entire home/apt,140,4,Isidro,71,2023-06-12,38.82737,-9.4646
Rental unit in lisboa,★4.94,"1 bedroom, 1 bed, 1 bath",Lisboa,Santa Maria Maior,Entire home/apt,115,2,Guilherme,238,2023-06-09,38.71524,-9.13715
Rental unit in são lourenço - ericeira,★4.91,"3 bedrooms, 6 beds, 2 baths",Mafra,Encarnao,Entire home/apt,160,6,Patricia,22,2022-11-28,39.013172,-9.421034
Cottage in mafra,★4.88,"1 bedroom, 3 beds, 1 bath",Mafra,Mafra,Entire home/apt,164,3,Élio Pinhal,25,2023-06-06,38.97921,-9.34719
Rental unit in linda-a-velha,★4.81,"1 bedroom, 1 bed, 1 shared bath",Oeiras,"Algs, Linda-a-Velha e Cruz Quebrada-Dafundo",Private room,30,2,Catarina,43,2023-04-22,38.71056,-9.24028
Rental unit in lisboa,★4.83,"1 bedroom, 2 beds, 1 bath",Lisboa,So Vicente,Entire home/apt,99,3,Thomas,96,2023-05-18,38.71541,-9.12216
Rental unit in lisboa,★4.91,"2 bedrooms, 2 beds, 2.5 baths",Lisboa,Santo Antnio,Entire home/apt,234,3,Olga,93,2023-05-31,38.72076,-9.1463
Rental unit in cascais,★4.55,"Studio, 2 beds, 1 bath",Cascais,Cascais e Estoril,Entire home/apt,80,2,Maria,58,2023-05-28,38.7051,-9.43374
Rental unit in lisboa,★4.80,"3 bedrooms, 5 beds, 2.5 baths",Lisboa,Misericrdia,Entire home/apt,285,2,Portas Do Sol,49,2023-05-10,38.71053,-9.15158
Rental unit in lisboa,★4.81,"2 bedrooms, 3 beds, 2 baths",Lisboa,Campolide,Entire home/apt,240,2,Carlos André,37,2022-09-30,38.73722,-9.16673
Rental unit in cascais,★4.68,"Studio, 1 bed, 1 bath",Cascais,Cascais e Estoril,Entire home/apt,81,3,Joana,28,2023-05-21,38.7067,-9.43025
Rental unit in lisboa,★4.88,"Studio, 1 bed, 1 bath",Lisboa,Santa Maria Maior,Entire home/apt,110,3,Nuno,240,2023-06-08,38.71342,-9.13663
Rental unit in lisboa,★4.76,"2 bedrooms, 2 beds, 1 bath",Lisboa,So Vicente,Entire home/apt,184,1,Cheese & Wine,122,2023-05-20,38.71958,-9.13141
Villa in santo isidoro,★4.92,"2 bedrooms, 2 beds, 2.5 baths",Mafra,Santo Isidoro,Entire home/apt,240,4,Alain,13,2022-08-20,39.00762,-9.42234
"Home in são pedro da cadeira,",★4.89,"2 bedrooms, 3 beds, 2 baths",Torres vedras,So Pedro da Cadeira,Entire home/apt,69,7,José,9,2022-08-09,39.08171,-9.38055
Rental unit in lisboa,★3.80,"1 bedroom, 1 bed, 1 bath",Lisboa,Misericrdia,Entire home/apt,115,3,Paulo,6,2022-07-11,38.71074,-9.14973
Rental unit in lisbon,★4.56,"1 bedroom, 2 beds, 1 bath",Lisboa,Santa Maria Maior,Entire home/apt,112,1,GT House,32,2022-10-19,38.71357,-9.13158
Rental unit in lisboa,★4.60,"Studio, 1 bed, 1 bath",Lisboa,Estrela,Entire home/apt,100,3,Nelson And Family,95,2023-05-12,38.70767,-9.15729
Rental unit in lisboa,★Unknown,"1 bedroom, 2 beds, 1 bath",Lisboa,Arroios,Entire home/apt,74,2,Lisboa Garden,2,2019-01-03,38.72089,-9.13959
Rental unit in lisboa,★4.38,"2 bedrooms, 4 beds, 1 bath",Lisboa,So Vicente,Entire home/apt,97,1,Pedro,276,2023-05-21,38.71825,-9.12776
Guesthouse in ericeira,★4.75,"3 bedrooms, 4 beds, 2 baths",Mafra,Mafra,Entire home/apt,120,3,Noelia,55,2022-11-04,38.95474,-9.38887
Rental unit in lisboa,★4.41,"1 bedroom, 2 beds, 1 bath",Lisboa,Misericrdia,Entire home/apt,87,1,Patrick Et Sophie,79,2023-04-17,38.7121,-9.15249
Rental unit in lisboa,★4.19,"2 bedrooms, 3 beds, 1 bath",Lisboa,Misericrdia,Entire home/apt,61,3,Chiado Loft,113,2023-05-29,38.70969,-9.14278
Rental unit in lisboa,★4.90,"1 bedroom, 3 beds, 1 bath",Lisboa,Arroios,Entire home/apt,111,1,Susana,153,2023-06-08,38.7336,-9.14076
Rental unit in lisboa,★4.86,"1 bedroom, 2 beds, 1 shared bath",Lisboa,So Vicente,Private room,25,1,Adriana,149,2020-03-09,38.71381,-9.12369
Rental unit in lisboa,★4.64,"1 bedroom, 1 bed, 1 shared bath",Lisboa,So Vicente,Private room,22,1,Adriana,201,2020-03-17,38.71381,-9.12369
Rental unit in lisboa,★4.81,"2 bedrooms, 4 beds, 1 bath",Lisboa,Estrela,Entire home/apt,159,3,Charles And Anne,26,2023-05-11,38.70696,-9.15455
Rental unit in estoril,★4.81,"1 bedroom, 2 beds, 1 bath",Cascais,Cascais e Estoril,Entire home/apt,87,2,Isabel E José,70,2023-05-24,38.71302,-9.40452
Rental unit in lisboa,★4.77,"1 bedroom, 2 beds, 1 bath",Lisboa,Misericrdia,Entire home/apt,148,2,Luis,13,2022-04-22,38.71204,-9.14401
Rental unit in lisboa,★4.76,"Studio, 1 bed, 1 bath",Lisboa,Santa Maria Maior,Entire home/apt,136,3,Nuno,195,2023-06-13,38.71342,-9.13663
Rental unit in lisboa,★4.17,"Studio, 2 beds, 1 bath",Lisboa,So Vicente,Entire home/apt,61,2,Edna,111,2023-05-26,38.71619,-9.12618
Rental unit in cascais,★4.90,"2 bedrooms, 2 beds, 1 bath",Cascais,Cascais e Estoril,Entire home/apt,69,3,Ashley,41,2023-06-06,38.70622,-9.42149
Rental unit in lisboa,★4.84,"3 bedrooms, 4 beds, 2 baths",Lisboa,Misericrdia,Entire home/apt,260,2,Libest,154,2023-05-21,38.70851,-9.14422
Tiny home in lisboa,★4.41,"2 bedrooms, 2 beds, 1 bath",Lourinh,Vimeiro,Entire home/apt,52,1,Carlos,168,2023-05-18,39.17874,-9.31664
Rental unit in lisboa,★4.99,"2 bedrooms, 2 beds, 1 bath",Lisboa,So Vicente,Entire home/apt,207,2,Nest@Lisbon,139,2023-05-02,38.71798,-9.12974
Rental unit in lisbon,★3.86,"1 bedroom, 2 beds, 1 bath",Lisboa,Santa Maria Maior,Entire home/apt,96,1,GT House,14,2023-05-21,38.71178,-9.13164
Home in cascais,★5.0,"3 bedrooms, 4 beds, 2.5 baths",Cascais,Cascais e Estoril,Entire home/apt,530,3,Rebecca,7,2023-05-31,38.70619,-9.44704
Rental unit in lisbon,★4.65,"1 bedroom, 2 beds, 1 bath",Lisboa,Santa Maria Maior,Entire home/apt,98,1,GT House,23,2023-06-11,38.71248,-9.13358
Rental unit in estoril,★4.93,"1 bedroom, 1 bed, 1 bath",Cascais,Cascais e Estoril,Entire home/apt,280,7,James,14,2022-09-18,38.702805,-9.394856
Rental unit in lisboa,★4.10,"3 bedrooms, 3 beds, 1 bath",Lisboa,Misericrdia,Entire home/apt,133,1,Feels Like Home,30,2023-05-28,38.71044,-9.14287
